index,Booking_ID,num_adults,num_children,weekend_nights,week_nights,total_nights,meal_plan,car_parking,room_type,lead_time,arrival_year,arrival_month,arrival_day,arrival_season,mkt_segment,repeated_guest,num_prev_cancellations,num_prev_not_canceled,avg_price_room,num_sp_requests,booking_status,meal_plan_cod,room_type_cod,mkt_segment_cod,arrival_season_cod,booking_status_cod
2820,INN02821,1,0,0,2,2,Meal Plan 1,0,Room_Type 1,50,2018,12,13,autumn,Offline,1,0,2,67.5,1,No cancelada,1,1,3,0,0
2821,INN02822,1,0,2,1,3,Meal Plan 1,0,Room_Type 1,163,2018,10,15,autumn,Online,0,0,0,115.0,0,Cancelada,1,1,4,0,1
2822,INN02823,2,0,0,2,2,Meal Plan 1,0,Room_Type 1,30,2018,6,2,winter,Offline,0,0,0,140.0,0,No cancelada,1,1,3,3,0
2823,INN02824,1,0,0,2,2,Meal Plan 1,0,Room_Type 1,188,2018,6,15,spring,Online,0,0,0,130.0,0,Cancelada,1,1,4,1,1
2824,INN02825,2,2,2,5,7,Meal Plan 1,0,Room_Type 6,279,2018,9,20,summer,Online,0,0,0,154.02545454545452,0,Cancelada,1,6,4,2,1
2825,INN02826,2,0,2,3,5,Not Selected,0,Room_Type 1,308,2018,12,29,winter,Online,0,0,0,71.91,0,Cancelada,0,1,4,3,1
2826,INN02827,2,0,0,1,1,Meal Plan 1,0,Room_Type 1,105,2018,4,6,spring,Online,0,0,0,75.0,0,Cancelada,1,1,4,1,1
2827,INN02828,2,0,2,2,4,Meal Plan 1,0,Room_Type 1,9,2018,10,29,autumn,Online,0,0,0,137.63,1,No cancelada,1,1,4,0,0
2828,INN02829,2,0,2,3,5,Not Selected,0,Room_Type 1,1,2017,9,20,summer,Online,0,0,0,102.41,0,No cancelada,0,1,4,2,0
2829,INN02830,2,0,0,3,3,Meal Plan 1,0,Room_Type 1,193,2018,9,29,autumn,Online,0,0,0,93.09,1,Cancelada,1,1,4,0,1
2830,INN02831,3,0,0,2,2,Meal Plan 1,0,Room_Type 1,2,2018,4,1,spring,Online,0,0,0,90.47,1,No cancelada,1,1,4,1,0
2831,INN02832,1,0,0,3,3,Meal Plan 2,0,Room_Type 1,71,2018,5,10,spring,Offline,0,0,0,98.0,0,No cancelada,2,1,3,1,0
2832,INN02833,2,0,0,1,1,Meal Plan 1,0,Room_Type 1,27,2018,6,9,spring,Offline,0,0,0,120.0,0,No cancelada,1,1,3,1,0
2833,INN02834,2,0,1,2,3,Meal Plan 2,0,Room_Type 1,418,2018,9,26,autumn,Online,0,0,0,107.0,0,Cancelada,2,1,4,0,1
2834,INN02835,1,0,1,0,1,Meal Plan 1,0,Room_Type 1,0,2018,3,21,spring,Corporate,1,0,6,65.0,1,No cancelada,1,1,2,1,0
2835,INN02836,1,0,2,1,3,Not Selected,0,Room_Type 1,89,2018,12,17,autumn,Online,0,0,0,79.2,2,No cancelada,0,1,4,0,0
2836,INN02837,2,0,1,3,4,Meal Plan 1,0,Room_Type 1,39,2018,6,27,summer,Online,0,0,0,113.4,0,Cancelada,1,1,4,2,1
2837,INN02838,2,2,1,3,4,Meal Plan 1,0,Room_Type 6,10,2017,9,7,summer,Online,0,0,0,159.75,1,No cancelada,1,6,4,2,0
2838,INN02839,2,0,1,3,4,Meal Plan 1,0,Room_Type 4,80,2018,9,15,summer,Online,0,0,0,168.3,0,No cancelada,1,4,4,2,0
2839,INN02840,2,0,1,2,3,Meal Plan 1,0,Room_Type 4,185,2018,12,16,autumn,Online,0,0,0,103.5,0,No cancelada,1,4,4,0,0
2840,INN02841,2,0,0,2,2,Meal Plan 1,0,Room_Type 1,88,2018,12,1,autumn,Online,0,0,0,93.6,0,Cancelada,1,1,4,0,1
2841,INN02842,2,0,0,2,2,Not Selected,0,Room_Type 1,2,2017,12,17,autumn,Online,0,0,0,63.75,1,No cancelada,0,1,4,0,0
2842,INN02843,2,0,1,1,2,Not Selected,0,Room_Type 1,1,2018,4,4,spring,Online,0,0,0,89.0,1,No cancelada,0,1,4,1,0
2843,INN02844,2,0,0,1,1,Meal Plan 1,0,Room_Type 1,32,2017,11,14,spring,Online,0,0,0,96.3,3,No cancelada,1,1,4,1,0
2844,INN02845,2,0,1,2,3,Meal Plan 1,1,Room_Type 1,9,2018,4,8,summer,Online,0,0,0,125.33,1,No cancelada,1,1,4,2,0
2845,INN02846,3,0,0,3,3,Meal Plan 1,0,Room_Type 4,198,2018,9,22,summer,Online,0,0,0,159.3,3,No cancelada,1,4,4,2,0
2846,INN02847,2,0,2,5,7,Not Selected,0,Room_Type 1,39,2018,11,15,spring,Online,0,0,0,74.8,1,Cancelada,0,1,4,1,1
2847,INN02848,2,0,0,4,4,Meal Plan 1,0,Room_Type 1,98,2018,9,27,autumn,Offline,0,0,0,95.0,1,No cancelada,1,1,3,0,0
2848,INN02849,2,0,0,5,5,Meal Plan 1,0,Room_Type 1,92,2017,10,6,autumn,Online,0,0,0,89.25,1,No cancelada,1,1,4,0,0
2849,INN02850,2,0,1,2,3,Meal Plan 2,0,Room_Type 1,38,2018,9,9,summer,Online,0,0,0,96.9709090909091,1,No cancelada,2,1,4,2,0
2850,INN02851,2,0,0,2,2,Meal Plan 1,0,Room_Type 1,19,2018,6,22,summer,Corporate,0,0,0,100.0,0,Cancelada,1,1,2,2,1
2851,INN02852,1,0,2,3,5,Meal Plan 1,0,Room_Type 1,2,2018,1,2,winter,Online,0,0,0,88.0,0,No cancelada,1,1,4,3,0
2852,INN02853,1,0,2,0,2,Meal Plan 2,0,Room_Type 1,132,2018,7,3,summer,Online,0,0,0,90.9,1,No cancelada,2,1,4,2,0
2853,INN02854,2,0,0,5,5,Not Selected,0,Room_Type 1,273,2018,11,22,spring,Online,0,0,0,63.75,0,Cancelada,0,1,4,1,1
2854,INN02855,1,0,0,3,3,Meal Plan 1,0,Room_Type 1,45,2017,10,22,autumn,Online,0,0,0,85.5,2,No cancelada,1,1,4,0,0
2855,INN02856,3,0,0,1,1,Meal Plan 1,0,Room_Type 4,7,2018,5,13,spring,Online,0,0,0,137.9963636363636,2,No cancelada,1,4,4,1,0
2856,INN02857,2,0,1,2,3,Meal Plan 1,0,Room_Type 1,132,2018,5,16,spring,Online,0,0,0,105.3,1,No cancelada,1,1,4,1,0
2857,INN02858,2,0,2,1,3,Meal Plan 1,0,Room_Type 1,221,2017,10,17,autumn,Offline,0,0,0,65.0,0,No cancelada,1,1,3,0,0
2858,INN02859,2,0,0,3,3,Meal Plan 1,0,Room_Type 2,119,2018,2,10,spring,Online,0,0,0,81.0,1,Cancelada,1,2,4,1,1
2859,INN02860,2,0,2,1,3,Meal Plan 1,0,Room_Type 1,31,2018,10,15,autumn,Offline,0,0,0,85.0,0,No cancelada,1,1,3,0,0
2860,INN02861,2,0,2,3,5,Meal Plan 1,0,Room_Type 1,87,2018,5,21,spring,Online,0,0,0,119.85,1,No cancelada,1,1,4,1,0
2861,INN02862,2,0,1,4,5,Meal Plan 1,0,Room_Type 4,73,2018,5,25,spring,Online,0,0,0,129.96,1,No cancelada,1,4,4,1,0
2862,INN02863,2,1,2,0,2,Meal Plan 1,0,Room_Type 4,124,2018,10,9,autumn,Online,0,0,0,135.0,0,Cancelada,1,4,4,0,1
2863,INN02864,3,0,2,3,5,Meal Plan 1,0,Room_Type 4,54,2018,9,2,winter,Online,0,0,0,139.86,0,Cancelada,1,4,4,3,1
2864,INN02865,2,2,2,3,5,Meal Plan 1,0,Room_Type 6,169,2018,7,3,summer,Online,0,0,0,158.95,1,Cancelada,1,6,4,2,1
2865,INN02866,2,1,2,0,2,Not Selected,0,Room_Type 1,11,2018,10,2,winter,Online,0,0,0,135.0,3,No cancelada,0,1,4,3,0
2866,INN02867,2,0,2,0,2,Meal Plan 2,0,Room_Type 1,386,2018,10,23,autumn,Online,0,0,0,115.0,1,Cancelada,2,1,4,0,1
2867,INN02868,2,0,0,1,1,Meal Plan 1,0,Room_Type 1,38,2018,9,2,winter,Online,0,0,0,109.8,0,No cancelada,1,1,4,3,0
2868,INN02869,1,0,2,1,3,Meal Plan 1,0,Room_Type 1,1,2018,2,28,spring,Online,0,0,0,60.0,0,Cancelada,1,1,4,1,1
2869,INN02870,2,0,0,2,2,Meal Plan 1,0,Room_Type 1,301,2018,11,18,spring,Online,0,0,0,52.0,0,Cancelada,1,1,4,1,1
2870,INN02871,1,0,0,2,2,Meal Plan 1,0,Room_Type 1,103,2018,4,19,spring,Online,0,0,0,115.0,0,Cancelada,1,1,4,1,1
2871,INN02872,2,0,0,4,4,Not Selected,0,Room_Type 1,10,2018,11,1,spring,Online,0,0,0,102.0,0,Cancelada,0,1,4,1,1
2872,INN02873,2,0,1,3,4,Meal Plan 2,0,Room_Type 1,66,2018,5,9,spring,Online,0,0,0,152.15,1,No cancelada,2,1,4,1,0
2874,INN02875,2,0,2,5,7,Not Selected,0,Room_Type 1,210,2018,7,16,summer,Online,0,0,0,87.18,1,No cancelada,0,1,4,2,0
2875,INN02876,2,0,0,2,2,Meal Plan 1,0,Room_Type 1,115,2018,11,18,spring,Online,0,0,0,90.0,1,Cancelada,1,1,4,1,1
2876,INN02877,2,0,0,1,1,Meal Plan 1,0,Room_Type 1,27,2018,5,4,spring,Offline,0,0,0,85.0,0,No cancelada,1,1,3,1,0
2877,INN02878,2,0,1,3,4,Meal Plan 1,0,Room_Type 1,28,2017,9,7,summer,Online,0,0,0,125.4,1,No cancelada,1,1,4,2,0
2878,INN02879,1,0,0,2,2,Meal Plan 1,0,Room_Type 1,13,2017,8,18,spring,Online,0,0,0,80.0,2,No cancelada,1,1,4,1,0
2879,INN02880,2,0,0,3,3,Meal Plan 1,0,Room_Type 1,50,2018,11,10,spring,Online,0,0,0,126.3,2,No cancelada,1,1,4,1,0
2880,INN02881,2,0,2,5,7,Meal Plan 1,0,Room_Type 4,51,2018,8,29,spring,Online,0,0,0,123.3,0,No cancelada,1,4,4,1,0
2881,INN02882,2,0,1,3,4,Meal Plan 1,0,Room_Type 1,85,2018,10,6,autumn,Offline,0,0,0,85.0,1,No cancelada,1,1,3,0,0
2882,INN02883,2,0,1,3,4,Meal Plan 2,0,Room_Type 1,87,2018,7,18,summer,Online,0,0,0,141.75,1,Cancelada,2,1,4,2,1
2883,INN02884,2,0,0,3,3,Meal Plan 1,0,Room_Type 4,261,2018,10,13,autumn,Offline,0,0,0,90.95,2,No cancelada,1,4,3,0,0
2884,INN02885,2,0,1,2,3,Meal Plan 1,0,Room_Type 1,207,2018,12,30,winter,Offline,0,0,0,161.67,0,No cancelada,1,1,3,3,0
2885,INN02886,2,0,2,5,7,Not Selected,0,Room_Type 1,14,2018,2,7,spring,Online,0,0,0,81.0,1,No cancelada,0,1,4,1,0
2886,INN02887,2,0,1,2,3,Not Selected,0,Room_Type 1,61,2018,11,11,autumn,Online,0,0,0,88.0,1,No cancelada,0,1,4,0,0
2887,INN02888,2,0,2,1,3,Meal Plan 1,0,Room_Type 1,36,2018,11,26,spring,Offline,0,0,0,72.0,0,No cancelada,1,1,3,1,0
2888,INN02889,2,0,0,2,2,Meal Plan 1,0,Room_Type 1,317,2018,9,15,summer,Online,0,0,0,120.0,0,Cancelada,1,1,4,2,1
2889,INN02890,2,0,0,5,5,Meal Plan 1,1,Room_Type 2,5,2017,12,22,winter,Complementary,0,0,0,90.63636363636364,0,No cancelada,1,2,1,3,0
2890,INN02891,2,0,0,2,2,Meal Plan 1,0,Room_Type 6,30,2018,1,15,winter,Online,0,0,0,75.15,1,No cancelada,1,6,4,3,0
2891,INN02892,2,0,1,3,4,Meal Plan 1,0,Room_Type 1,28,2018,8,29,spring,Online,0,0,0,90.98,0,No cancelada,1,1,4,1,0
2892,INN02893,2,0,0,1,1,Meal Plan 1,0,Room_Type 1,146,2018,8,5,spring,Offline,0,0,0,81.25,1,No cancelada,1,1,3,1,0
2893,INN02894,2,0,1,2,3,Meal Plan 2,0,Room_Type 1,39,2018,12,19,autumn,Offline,0,0,0,102.0,0,No cancelada,2,1,3,0,0
2894,INN02895,2,0,2,1,3,Meal Plan 2,0,Room_Type 1,96,2017,7,11,autumn,Online,0,0,0,94.5,0,Cancelada,2,1,4,0,1
2895,INN02896,2,0,0,2,2,Meal Plan 1,0,Room_Type 4,29,2018,5,19,spring,Offline,0,0,0,111.5,1,No cancelada,1,4,3,1,0
2896,INN02897,2,0,2,2,4,Meal Plan 1,0,Room_Type 4,77,2018,3,20,winter,Online,0,0,0,90.95,0,No cancelada,1,4,4,3,0
2897,INN02898,2,0,0,2,2,Meal Plan 1,0,Room_Type 1,46,2018,11,11,autumn,Offline,0,0,0,75.0,0,No cancelada,1,1,3,0,0
2898,INN02899,2,2,0,2,2,Not Selected,0,Room_Type 6,0,2017,8,7,spring,Online,0,0,0,153.0,1,No cancelada,0,6,4,1,0
2899,INN02900,2,0,0,2,2,Not Selected,0,Room_Type 4,15,2017,9,16,summer,Online,0,0,0,115.0,2,No cancelada,0,4,4,2,0
2900,INN02901,2,0,0,4,4,Meal Plan 1,0,Room_Type 1,270,2018,4,20,spring,Online,0,0,0,62.8,0,Cancelada,1,1,4,1,1
2901,INN02902,2,0,2,1,3,Meal Plan 1,0,Room_Type 4,34,2018,6,19,spring,Online,0,0,0,122.4,0,Cancelada,1,4,4,1,1
2902,INN02903,2,0,0,4,4,Meal Plan 1,0,Room_Type 2,214,2018,7,12,summer,Online,0,0,0,81.5,1,Cancelada,1,2,4,2,1
2903,INN02904,2,0,1,1,2,Meal Plan 1,0,Room_Type 1,0,2017,11,2,winter,Online,0,0,0,104.0,1,No cancelada,1,1,4,3,0
2904,INN02905,2,0,0,5,5,Meal Plan 1,0,Room_Type 4,41,2018,10,4,autumn,Online,0,0,0,139.5,2,No cancelada,1,4,4,0,0
2905,INN02906,1,0,0,2,2,Meal Plan 1,0,Room_Type 1,151,2018,1,19,winter,Offline,0,0,0,71.0,0,No cancelada,1,1,3,3,0
2906,INN02907,1,0,2,4,6,Meal Plan 1,0,Room_Type 1,15,2018,11,5,spring,Online,0,0,0,107.99,1,No cancelada,1,1,4,1,0
2907,INN02908,2,0,2,2,4,Not Selected,0,Room_Type 1,122,2018,6,11,autumn,Online,0,0,0,109.65,0,No cancelada,0,1,4,0,0
2908,INN02909,2,0,2,1,3,Meal Plan 1,0,Room_Type 1,15,2018,1,24,winter,Online,0,0,0,68.99,1,No cancelada,1,1,4,3,0
2909,INN02910,2,0,0,2,2,Meal Plan 1,0,Room_Type 4,36,2018,6,29,summer,Online,0,0,0,133.1,0,No cancelada,1,4,4,2,0
2910,INN02911,2,0,1,3,4,Meal Plan 1,0,Room_Type 1,29,2018,11,17,spring,Online,0,0,0,89.9,1,No cancelada,1,1,4,1,0
2911,INN02912,2,0,0,2,2,Meal Plan 2,0,Room_Type 1,39,2017,8,14,spring,Offline,0,0,0,101.5,0,No cancelada,2,1,3,1,0
2912,INN02913,2,0,1,2,3,Meal Plan 1,0,Room_Type 4,89,2018,3,25,spring,Online,0,0,0,105.3,1,Cancelada,1,4,4,1,1
2913,INN02914,1,0,1,1,2,Meal Plan 1,0,Room_Type 1,89,2018,12,10,autumn,Online,0,0,0,96.0,2,No cancelada,1,1,4,0,0
2914,INN02915,2,0,1,2,3,Meal Plan 1,0,Room_Type 4,132,2018,7,29,summer,Online,0,0,0,124.8,1,No cancelada,1,4,4,2,0
2915,INN02916,2,0,0,2,2,Meal Plan 1,0,Room_Type 1,68,2017,9,29,autumn,Offline,0,0,0,48.0,0,No cancelada,1,1,3,0,0
2916,INN02917,2,0,1,1,2,Meal Plan 1,0,Room_Type 4,44,2018,6,18,spring,Offline,0,0,0,96.3,0,No cancelada,1,4,3,1,0
2917,INN02918,2,0,0,1,1,Meal Plan 1,0,Room_Type 1,2,2018,1,28,winter,Online,0,0,0,92.0,1,No cancelada,1,1,4,3,0
2918,INN02919,2,0,0,1,1,Meal Plan 1,0,Room_Type 1,1,2018,5,10,spring,Online,0,0,0,84.0,0,Cancelada,1,1,4,1,1
2919,INN02920,2,0,0,2,2,Meal Plan 1,0,Room_Type 1,26,2018,10,21,autumn,Online,0,0,0,139.0,1,No cancelada,1,1,4,0,0
2920,INN02921,2,0,0,5,5,Meal Plan 1,0,Room_Type 4,120,2018,8,9,spring,Online,0,0,0,127.8,1,No cancelada,1,4,4,1,0
2921,INN02922,2,0,1,2,3,Meal Plan 1,0,Room_Type 1,19,2018,9,23,autumn,Online,0,0,0,139.0,1,No cancelada,1,1,4,0,0
2922,INN02923,2,0,2,3,5,Meal Plan 1,1,Room_Type 1,207,2017,8,21,spring,Online,0,0,0,76.5,2,No cancelada,1,1,4,1,0
2923,INN02924,2,0,0,2,2,Meal Plan 2,0,Room_Type 1,273,2017,7,17,summer,Online,0,0,0,109.0,0,Cancelada,2,1,4,2,1
2924,INN02925,2,0,0,2,2,Meal Plan 2,0,Room_Type 1,39,2017,8,14,spring,Offline,0,0,0,101.5,0,No cancelada,2,1,3,1,0
2925,INN02926,2,0,1,0,1,Meal Plan 1,0,Room_Type 1,286,2018,10,16,autumn,Online,0,0,0,90.0,0,Cancelada,1,1,4,0,1
2926,INN02927,2,0,0,3,3,Meal Plan 1,0,Room_Type 1,45,2018,3,3,winter,Online,0,0,0,78.3,0,Cancelada,1,1,4,3,1
2927,INN02928,2,0,0,2,2,Meal Plan 2,0,Room_Type 1,11,2018,10,4,autumn,Complementary,1,1,1,93.36363636363636,0,No cancelada,2,1,1,0,0
2928,INN02929,1,0,0,2,2,Meal Plan 2,0,Room_Type 1,273,2017,7,17,summer,Offline,0,0,0,87.0,0,No cancelada,2,1,3,2,0
2929,INN02930,2,0,0,3,3,Meal Plan 1,0,Room_Type 1,101,2018,7,13,summer,Online,0,0,0,105.3,0,Cancelada,1,1,4,2,1
2930,INN02931,2,0,0,4,4,Meal Plan 1,0,Room_Type 1,178,2018,8,10,spring,Online,0,0,0,99.45,2,No cancelada,1,1,4,1,0
2931,INN02932,2,0,0,2,2,Meal Plan 1,0,Room_Type 1,317,2018,9,15,summer,Online,0,0,0,120.0,0,Cancelada,1,1,4,2,1
2932,INN02933,2,0,1,2,3,Meal Plan 1,0,Room_Type 1,267,2018,9,30,autumn,Online,0,0,0,95.0,0,Cancelada,1,1,4,0,1
2933,INN02934,2,0,0,0,3,Meal Plan 1,0,Room_Type 1,274,2018,11,4,spring,Online,0,0,0,111.86636363636366,2,No cancelada,1,1,4,1,0
2934,INN02935,1,0,0,3,3,Meal Plan 1,0,Room_Type 1,74,2018,5,17,spring,Online,0,0,0,126.9,0,No cancelada,1,1,4,1,0
2935,INN02936,2,0,2,3,5,Meal Plan 1,0,Room_Type 1,268,2018,4,8,summer,Online,0,0,0,78.0,0,Cancelada,1,1,4,2,1
2936,INN02937,3,0,2,4,6,Meal Plan 1,0,Room_Type 1,16,2017,9,5,summer,Offline,0,0,0,117.6,1,No cancelada,1,1,3,2,0
2937,INN02938,2,0,1,3,4,Meal Plan 1,0,Room_Type 1,250,2018,9,26,autumn,Online,0,0,0,95.0,0,Cancelada,1,1,4,0,1
2938,INN02939,2,0,0,3,3,Meal Plan 1,0,Room_Type 4,30,2018,7,14,summer,Online,0,0,0,149.4,0,Cancelada,1,4,4,2,1
2939,INN02940,1,0,0,2,2,Meal Plan 1,0,Room_Type 1,181,2018,10,11,autumn,Online,0,0,0,120.0,0,Cancelada,1,1,4,0,1
2940,INN02941,2,0,2,1,3,Meal Plan 1,0,Room_Type 1,193,2018,7,9,summer,Online,0,0,0,70.44,1,No cancelada,1,1,4,2,0
2941,INN02942,3,0,0,3,3,Meal Plan 1,0,Room_Type 4,128,2018,8,4,spring,Online,0,0,0,140.7,1,No cancelada,1,4,4,1,0
2942,INN02943,1,0,0,1,1,Meal Plan 1,0,Room_Type 1,11,2017,12,15,autumn,Corporate,0,0,0,65.0,0,No cancelada,1,1,2,0,0
2943,INN02944,1,0,1,0,1,Meal Plan 1,0,Room_Type 1,3,2018,4,25,spring,Corporate,1,0,4,65.0,0,No cancelada,1,1,2,1,0
2944,INN02945,2,0,0,1,1,Meal Plan 1,0,Room_Type 1,5,2017,9,2,winter,Offline,1,0,1,83.16545454545454,1,No cancelada,1,1,3,3,0
2945,INN02946,2,0,2,5,7,Meal Plan 1,0,Room_Type 1,195,2018,9,27,autumn,Online,0,0,0,112.56,1,Cancelada,1,1,4,0,1
2946,INN02947,2,0,3,5,8,Meal Plan 1,0,Room_Type 6,155,2018,5,22,spring,Online,0,0,0,142.7409090909091,0,Cancelada,1,6,4,1,1
2947,INN02948,2,1,1,0,1,Meal Plan 1,0,Room_Type 1,0,2018,7,10,summer,Online,0,0,0,122.49727272727272,0,No cancelada,1,1,4,2,0
2948,INN02949,2,0,2,2,4,Meal Plan 1,0,Room_Type 1,141,2018,9,4,summer,Online,0,0,0,133.65,2,No cancelada,1,1,4,2,0
2949,INN02950,1,0,0,3,3,Meal Plan 1,0,Room_Type 1,12,2018,1,19,winter,Offline,0,0,0,72.0,0,No cancelada,1,1,3,3,0
2950,INN02951,2,0,2,3,5,Meal Plan 1,0,Room_Type 1,29,2018,3,11,winter,Online,0,0,0,63.87,1,No cancelada,1,1,4,3,0
2951,INN02952,2,0,0,3,3,Meal Plan 1,0,Room_Type 1,44,2018,2,17,spring,Offline,0,0,0,75.0,0,No cancelada,1,1,3,1,0
2952,INN02953,2,0,2,1,3,Meal Plan 2,0,Room_Type 1,4,2017,8,8,summer,Offline,0,0,0,94.5,0,No cancelada,2,1,3,2,0
2953,INN02954,2,0,1,2,3,Meal Plan 1,0,Room_Type 1,191,2018,6,3,spring,Online,0,0,0,132.0,0,Cancelada,1,1,4,1,1
2954,INN02955,3,0,0,1,1,Meal Plan 1,0,Room_Type 4,84,2018,7,13,summer,Online,0,0,0,137.7,0,No cancelada,1,4,4,2,0
2955,INN02956,2,0,0,1,1,Not Selected,0,Room_Type 1,20,2018,10,27,autumn,Offline,0,0,0,85.0,0,No cancelada,0,1,3,0,0
2956,INN02957,2,0,0,3,3,Not Selected,0,Room_Type 1,21,2018,10,25,autumn,Offline,0,0,0,85.0,0,No cancelada,0,1,3,0,0
2957,INN02958,3,0,1,2,3,Meal Plan 1,0,Room_Type 4,46,2018,9,2,winter,Online,0,0,0,142.2,0,No cancelada,1,4,4,3,0
2958,INN02959,1,0,2,4,6,Meal Plan 1,0,Room_Type 1,69,2018,6,12,spring,Online,0,0,0,120.0,0,Cancelada,1,1,4,1,1
2959,INN02960,2,0,0,3,3,Not Selected,0,Room_Type 1,128,2018,8,3,spring,Online,0,0,0,94.5,1,No cancelada,0,1,4,1,0
2960,INN02961,2,0,0,2,2,Meal Plan 2,0,Room_Type 1,102,2017,10,16,autumn,Offline,0,0,0,109.0,0,No cancelada,2,1,3,0,0
2961,INN02962,1,0,0,2,2,Meal Plan 1,0,Room_Type 1,164,2017,10,2,winter,Offline,0,0,0,100.0,0,No cancelada,1,1,3,3,0
2962,INN02963,2,0,2,0,2,Meal Plan 1,0,Room_Type 1,13,2017,12,6,autumn,Online,1,1,0,107.0,2,No cancelada,1,1,4,0,0
2963,INN02964,1,0,0,2,2,Meal Plan 1,0,Room_Type 1,230,2018,10,7,autumn,Online,0,0,0,103.5,0,Cancelada,1,1,4,0,1
2965,INN02966,2,0,2,2,4,Meal Plan 1,1,Room_Type 2,190,2018,5,6,spring,Online,0,0,0,109.3,0,Cancelada,1,2,4,1,1
2966,INN02967,2,0,0,3,3,Meal Plan 1,0,Room_Type 1,183,2018,9,8,summer,Online,0,0,0,110.0,1,Cancelada,1,1,4,2,1
2967,INN02968,2,0,0,1,1,Meal Plan 2,0,Room_Type 1,72,2017,9,18,summer,Offline,0,0,0,108.0,0,No cancelada,2,1,3,2,0
2968,INN02969,1,0,1,0,1,Meal Plan 1,0,Room_Type 1,5,2017,9,21,summer,Online,0,0,0,145.0,0,No cancelada,1,1,4,2,0
2969,INN02970,3,0,0,1,1,Meal Plan 1,0,Room_Type 4,60,2018,3,29,spring,Online,0,0,0,123.3,1,Cancelada,1,4,4,1,1
2970,INN02971,2,1,1,3,4,Not Selected,0,Room_Type 1,27,2018,3,21,spring,Offline,0,0,0,62.8,0,No cancelada,0,1,3,1,0
2971,INN02972,1,0,1,2,3,Meal Plan 1,0,Room_Type 1,118,2018,6,6,spring,Offline,0,0,0,119.0,0,No cancelada,1,1,3,1,0
2972,INN02973,1,0,2,3,5,Meal Plan 1,0,Room_Type 1,6,2017,8,14,spring,Online,0,0,0,83.2,1,No cancelada,1,1,4,1,0
2973,INN02974,2,0,0,2,2,Meal Plan 1,0,Room_Type 1,23,2018,8,3,spring,Online,0,0,0,151.0,1,No cancelada,1,1,4,1,0
2974,INN02975,2,0,1,0,1,Meal Plan 1,0,Room_Type 1,5,2018,8,21,spring,Online,0,0,0,167.0,0,Cancelada,1,1,4,1,1
2975,INN02976,1,0,0,1,1,Meal Plan 1,0,Room_Type 1,0,2018,7,5,summer,Online,0,0,0,135.0,1,No cancelada,1,1,4,2,0
2976,INN02977,2,0,1,1,2,Meal Plan 1,0,Room_Type 1,20,2018,3,19,winter,Online,0,0,0,109.0,1,No cancelada,1,1,4,3,0
2977,INN02978,2,0,1,2,3,Not Selected,0,Room_Type 1,17,2018,3,11,winter,Online,0,0,0,97.0,0,Cancelada,0,1,4,3,1
2978,INN02979,2,0,2,1,3,Not Selected,0,Room_Type 1,45,2018,12,4,autumn,Online,0,0,0,60.98,1,No cancelada,0,1,4,0,0
2979,INN02980,2,0,2,4,6,Not Selected,0,Room_Type 1,79,2018,6,16,spring,Online,0,0,0,120.6,0,No cancelada,0,1,4,1,0
2980,INN02981,2,0,0,1,1,Meal Plan 1,0,Room_Type 4,77,2018,6,28,summer,Online,0,0,0,98.41,0,Cancelada,1,4,4,2,1
2981,INN02982,2,0,1,2,3,Meal Plan 1,0,Room_Type 1,273,2018,5,13,spring,Online,0,0,0,95.0,0,Cancelada,1,1,4,1,1
2982,INN02983,1,0,0,2,2,Meal Plan 1,0,Room_Type 1,188,2018,6,15,spring,Online,0,0,0,130.0,0,Cancelada,1,1,4,1,1
2983,INN02984,1,0,0,2,2,Meal Plan 1,0,Room_Type 1,14,2017,10,15,autumn,Offline,0,0,0,100.0,0,No cancelada,1,1,3,0,0
2984,INN02985,2,0,0,1,1,Meal Plan 1,0,Room_Type 1,6,2018,3,2,winter,Online,0,0,0,93.0,1,Cancelada,1,1,4,3,1
2985,INN02986,1,0,0,2,2,Meal Plan 1,0,Room_Type 1,164,2017,10,2,winter,Offline,0,0,0,100.0,0,No cancelada,1,1,3,3,0
2986,INN02987,2,0,1,2,3,Meal Plan 1,0,Room_Type 2,137,2018,6,10,spring,Offline,0,0,0,80.75,0,No cancelada,1,2,3,1,0
2987,INN02988,2,0,0,2,2,Not Selected,0,Room_Type 1,23,2018,11,17,spring,Online,0,0,0,88.0,2,No cancelada,0,1,4,1,0
2988,INN02989,1,0,0,1,1,Meal Plan 1,0,Room_Type 1,1,2018,6,7,spring,Corporate,0,0,0,95.0,0,No cancelada,1,1,2,1,0
2989,INN02990,2,0,0,1,1,Not Selected,0,Room_Type 1,49,2018,3,17,winter,Online,0,0,0,71.1,1,Cancelada,0,1,4,3,1
2990,INN02991,2,0,0,3,3,Not Selected,0,Room_Type 1,134,2018,8,11,autumn,Online,0,0,0,103.5,2,No cancelada,0,1,4,0,0
2991,INN02992,2,0,0,2,2,Not Selected,0,Room_Type 1,6,2018,2,26,spring,Online,0,0,0,79.0,0,Cancelada,0,1,4,1,1
2992,INN02993,1,0,1,2,3,Meal Plan 1,0,Room_Type 1,42,2018,4,1,spring,Online,0,0,0,112.5,1,No cancelada,1,1,4,1,0
2993,INN02994,2,1,1,3,4,Meal Plan 1,0,Room_Type 4,26,2017,10,19,autumn,Offline,0,0,0,90.0,2,No cancelada,1,4,3,0,0
